text,intent
"Tôi luôn nhận được sự hỗ trợ kịp thời từ đội ngũ y tế." ,patient
"Tôi luôn nhận được sự hỗ trợ kịp thời từ đội ngũ y tế.",patient
"Tôi mong muốn có sự cải thiện về thời gian chờ đợi.",patient
"Tôi mong muốn có sự cải thiện về thời gian chờ đợi.",patient
"Tôi mong muốn có sự cải thiện về thời gian chờ đợi.",patient
"Tôi mong muốn thời gian chờ đợi được cải thiện.",patient
"Tôi mong muốn thời gian chờ đợi được cải thiện.",patient
"Tôi nhận được sự chăm sóc chu đáo từ đội ngũ y tá.",patient
"Tôi nhận được sự hỗ trợ rất tốt từ nhân viên trong quá trình điều trị." ,patient
"Tôi nhận được sự hỗ trợ rất tốt từ nhân viên trong quá trình điều trị.",patient
"Tôi nhận thấy sự cải thiện rõ rệt sau khi điều trị tại đây." ,patient
"Tôi nhận thấy sự cải thiện rõ rệt sau khi điều trị tại đây.",patient
"Tôi rất ấn tượng với chất lượng dịch vụ tại bệnh viện.",patient
"Tôi rất ấn tượng với quy trình làm việc chuyên nghiệp của bệnh viện." ,patient
"Tôi rất ấn tượng với quy trình làm việc chuyên nghiệp của bệnh viện.",patient
"Tôi rất ấn tượng với quy trình làm việc chuyên nghiệp ở đây.",patient
"Tôi rất ấn tượng với quy trình làm việc chuyên nghiệp.",patient
"Tôi rất ấn tượng với quy trình làm việc chuyên nghiệp.",patient
"Tôi rất ấn tượng với quy trình làm việc chuyên nghiệp.",patient
"Tôi rất ấn tượng với quy trình làm việc chuyên nghiệp.",patient
"Tôi rất ấn tượng với sự chuyên nghiệp của đội ngũ y tế.",patient
"Tôi rất ấn tượng với sự chuyên nghiệp của nhân viên y tế.",patient
"Tôi rất ấn tượng với sự chuyên nghiệp của nhân viên.",patient
"Tôi rất ấn tượng với sự chuyên nghiệp của nhân viên.",patient
"Tôi rất ấn tượng với sự chuyên nghiệp của tất cả nhân viên." ,patient
"Tôi rất ấn tượng với sự chuyên nghiệp của tất cả nhân viên.",patient
"Tôi rất ấn tượng với sự chuyên nghiệp của tất cả nhân viên.",patient
"Tôi rất ấn tượng với sự chuyên nghiệp của tất cả nhân viên.",patient
"Tôi rất hài lòng với chất lượng dịch vụ tại bệnh viện.",patient
"Tôi rất hài lòng với chất lượng dịch vụ tại bệnh viện.",patient
"Tôi rất hài lòng với dịch vụ chăm sóc tại bệnh viện này.",patient
"Tôi rất hài lòng với dịch vụ y tế ở đây.",patient
"Tôi rất hài lòng với dịch vụ y tế ở đây.",patient
"Tôi rất hài lòng với dịch vụ y tế tại đây.",patient
"Tôi rất hài lòng với dịch vụ y tế tại đây.",patient
"Tôi rất hài lòng với dịch vụ y tế tại đây.",patient
"Tôi rất hài lòng với kết quả điều trị tại bệnh viện." ,patient
"Tôi rất hài lòng với kết quả điều trị tại bệnh viện.",patient
"Tôi rất hài lòng với kết quả điều trị tại bệnh viện.",patient
"Tôi rất hài lòng với kết quả điều trị tại bệnh viện.",patient
"Tôi rất hài lòng với kết quả điều trị tại bệnh viện.",patient
"Tôi rất hài lòng với kết quả điều trị tại bệnh viện.",patient
"Tôi rất hài lòng với kết quả điều trị tại đây.",patient
"Tôi rất hài lòng với sự chăm sóc của đội ngũ y tá.",patient
"Tôi rất hài lòng với sự chăm sóc của đội ngũ y tá.",patient
"Tôi rất hài lòng với sự chăm sóc tận tình của đội ngũ y tá." ,patient
"Tôi rất hài lòng với sự chăm sóc tận tình của đội ngũ y tá.",patient
"Tôi rất hài lòng với sự hỗ trợ sau phẫu thuật.",patient
"Tôi rất hài lòng với sự phục vụ của bác sĩ tại đây.",patient
"Tôi rất hài lòng với sự phục vụ của bác sĩ tại đây.",patient
"Tôi rất hài lòng với sự tận tâm của bác sĩ trong việc điều trị." ,patient
"Tôi rất hài lòng với sự tận tâm của bác sĩ trong việc điều trị.",patient
"Tôi rất hài lòng với sự tận tình của đội ngũ y tế." ,patient
"Tôi rất hài lòng với sự tận tình của đội ngũ y tế.",patient
"Tôi rất hài lòng với sự tận tình của đội ngũ y tế.",patient
"Tôi rất hài lòng với sự tận tình của đội ngũ y tế.",patient
"Tôi thấy hài lòng với chất lượng dịch vụ tại bệnh viện." ,patient
"Tôi thấy hài lòng với chất lượng dịch vụ tại bệnh viện.",patient
"Tôi thấy hài lòng với chất lượng dịch vụ tại bệnh viện.",patient
"Tôi thấy hài lòng với chất lượng dịch vụ tại bệnh viện.",patient
"Tôi thực sự cảm kích về sự chu đáo của nhân viên y tế.",patient
"Tôi thực sự cảm kích về sự chu đáo của nhân viên y tế.",patient
"Tôi thực sự cảm kích với sự chăm sóc ở đây." ,patient
"Tôi thực sự cảm kích với sự chăm sóc ở đây.",patient
"Tôi thực sự cảm kích với sự chăm sóc ở đây.",patient
"Tôi thực sự cảm kích với sự chăm sóc ở đây.",patient


"Bệnh nhân cao huyết áp có nên ăn cá không?",health
"Bệnh nhân cao huyết áp có nên ăn dưa muối không?",health
"Bệnh nhân cao huyết áp có nên ăn muối không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm chế biến không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm chế biến sẵn không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm chứa chất béo bão hòa không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm chứa chất béo không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm chứa cholesterol không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm chứa đường không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm chứa muối không?",health
"Bệnh nhân cao huyết áp có nên ăn thực phẩm mặn không?",health
"Bệnh nhân cao huyết áp nên ăn gì để kiểm soát huyết áp?",health
"Bệnh nhân cao huyết áp nên ăn gì?",health
"Bệnh nhân cao huyết áp nên ăn trái cây nào?",health
"Bệnh nhân cao huyết áp nên tránh thực phẩm nào?",health
"Bệnh nhân gout nên tránh thực phẩm gì?",health
"Bệnh nhân huyết áp cao nên ăn gì?",health
"Bệnh nhân tiểu đường cần tránh thực phẩm nào?",health
"Bệnh nhân tiểu đường có nên ăn bánh mì không?",health
"Bệnh nhân tiểu đường có nên ăn cơm không?",health
"Bệnh nhân tiểu đường có nên ăn đường không?",health
"Bệnh nhân tiểu đường có nên ăn khoai tây không?",health
"Bệnh nhân tiểu đường có nên ăn sữa chua không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chế biến sẵn không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chiên không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chứa carbohydrate không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chứa chất béo không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chứa cholesterol không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chứa đường không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chứa gluten không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm chứa tinh bột không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm nhiều carb không?",health
"Bệnh nhân tiểu đường có nên ăn thực phẩm nhiều chất xơ không?",health
"Bệnh nhân tiểu đường có nên ăn trái cây có đường không?",health
"Bệnh nhân tiểu đường có nên ăn trái cây khô không?",health
"Bệnh nhân tiểu đường có nên ăn trái cây không?",health
"Bệnh nhân tiểu đường có nên ăn trái cây tươi không?",health
"Bệnh nhân tiểu đường có nên uống nước ngọt diet không?",health
"Bệnh nhân tiểu đường có thể ăn bánh ngọt không?",health
"Bệnh nhân tiểu đường có thể ăn khoai lang không?",health
"Bệnh nhân tiểu đường có thể ăn thực phẩm chứa đường không?",health
"Bệnh nhân tiểu đường có thể ăn trái cây không?",health
"Bệnh nhân tiểu đường có thể uống nước ngọt không?",health
"Bệnh nhân tiểu đường nên ăn gì để ổn định đường huyết?",health
"Bệnh nhân tiểu đường nên ăn gì?",health
"Bệnh nhân tiểu đường nên tránh thực phẩm nào?",health
"Bệnh nhân ung thư có nên ăn thực phẩm cay không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm chế biến sẵn không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm chiên không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm chứa chất bảo quản không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm chứa chất béo không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm chứa đường không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm chứa gluten không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm nhiều đường không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm sống không?",health
"Bệnh nhân ung thư có nên ăn thực phẩm tươi sống không?",health
"Bệnh nhân ung thư có nên kiêng đường không?",health
"Bệnh nhân ung thư có nên uống nước ép không?",health
"Bệnh nhân ung thư nên ăn gì để hỗ trợ điều trị?",health
"Bệnh nhân ung thư nên tránh thực phẩm nào?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm cay không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm chứa acid béo omega-3 không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm chứa acid béo omega-6 không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm chứa carbohydrate không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm chứa đường không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm chứa gluten không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm chứa tinh bột không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm lạnh không?",health
"Bệnh nhân viêm khớp có nên ăn thực phẩm tươi sống không?",health
"Bệnh nhân viêm khớp nên ăn gì?",health
"Bệnh nhân viêm khớp nên tránh thực phẩm nào?",health
"Các chỉ số nào cần được theo dõi khi sử dụng thuốc?",health
"Các chỉ số nào cần được theo dõi trong thai kỳ?",health
"Các chỉ số nào cần theo dõi cho người mắc bệnh mãn tính?",health
"Các chỉ số nào cần theo dõi cho người mắc bệnh tiểu đường?",health
"Các chỉ số nào cần theo dõi đối với người cao tuổi?",health
"Các chỉ số nào cần theo dõi trong quá trình điều trị bệnh?",health
"Các chỉ số nào cần theo dõi trong quá trình phục hồi sức khỏe?",health
"Các chỉ số nào tôi cần chú ý khi có tiền sử bệnh lý?",health
"Các chỉ số sức khỏe nào cần theo dõi cho người béo phì?",health
"Các chỉ số sức khỏe nào phù hợp với người ăn chay?",health
"Các chỉ số sức khỏe nào tôi nên chia sẻ với bác sĩ?",health
"Các chỉ số sức khỏe quan trọng cần theo dõi là gì?",health
"Các chuyên gia y tế khuyên tôi nên theo dõi những chỉ số nào?",health
"Các loại hạt nào tốt cho sức khỏe tim mạch?",health
"Các loại hạt nào tốt cho sức khỏe?",health
"Các loại rau nào chứa nhiều vitamin C?",health
"Các loại rau nào tốt cho sức khỏe mắt?",health
"Các loại thực phẩm nào giàu canxi?",health
"Các loại thực phẩm nào giàu protein?",health
"Các loại thực phẩm nào giúp tăng cường sức đề kháng?",health
"Các loại thực phẩm nào giúp tăng cường sức khỏe miễn dịch?",health
"Các loại thực phẩm nào tốt cho sức khỏe tinh thần?",health
"Các loại trái cây nào giúp thanh nhiệt mùa hè?",health
"Các loại trái cây nào tốt cho người tiểu đường?",health
